ID,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,created_at,updated_at
6458,1967-03-24,Thailand,Vietnam Republic,0,1,AFC Asian Cup qualification,So Kon Po,Hong Kong,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6459,1967-03-27,Italy,Portugal,1,1,Friendly,Rome,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6460,1967-03-28,Gabon,Ivory Coast,0,3,Friendly,Libreville,Gabon,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6461,1967-03-29,Vietnam Republic,Malaysia,0,2,AFC Asian Cup qualification,So Kon Po,Hong Kong,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6462,1967-04-02,Sudan,DR Congo,1,0,African Cup of Nations qualification,Khartoum,Sudan,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6463,1967-04-02,Vietnam Republic,Singapore,3,0,AFC Asian Cup qualification,So Kon Po,Hong Kong,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6464,1967-04-05,German DR,Netherlands,4,3,UEFA Euro qualification,Leipzig,German DR,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6465,1967-04-08,Germany,Albania,6,0,UEFA Euro qualification,Dortmund,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6466,1967-04-09,Algeria,Burkina Faso,3,1,African Cup of Nations qualification,Algiers,Algeria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6467,1967-04-12,Northern Ireland,Wales,0,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6468,1967-04-15,England,Scotland,2,3,UEFA Euro qualification,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6469,1967-04-16,Belgium,Netherlands,1,0,Friendly,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6470,1967-04-16,Luxembourg,Poland,0,0,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6471,1967-04-19,Congo,DR Congo,3,1,Friendly,Brazzaville,Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6472,1967-04-23,Hungary,Yugoslavia,1,0,Friendly,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6473,1967-04-23,Romania,Cyprus,7,0,UEFA Euro qualification,Bucharest,Romania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6474,1967-04-30,Ivory Coast,Togo,3,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6475,1967-05-03,Switzerland,Czechoslovakia,1,2,Friendly,Basel,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6476,1967-05-03,Yugoslavia,Germany,1,0,UEFA Euro qualification,Belgrade,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6477,1967-05-07,Ivory Coast,Nigeria,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6478,1967-05-10,Finland,Greece,1,1,UEFA Euro qualification,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6479,1967-05-10,Hungary,Netherlands,2,1,UEFA Euro qualification,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6480,1967-05-10,Scotland,Russia,0,2,Friendly,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6481,1967-05-14,Albania,Yugoslavia,0,2,UEFA Euro qualification,Tirana,Albania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6482,1967-05-14,Suriname,French Guiana,6,1,Friendly,Paramaribo,Suriname,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6483,1967-05-15,Suriname,French Guiana,3,0,Friendly,Paramaribo,Suriname,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6484,1967-05-16,Israel,Scotland,1,2,Friendly,Ramat-Gan,Israel,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6485,1967-05-17,Congo,Tanzania,6,1,Friendly,Brazzaville,Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6486,1967-05-17,Sweden,German DR,0,1,Friendly,Helsingborg,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6487,1967-05-21,Republic of Ireland,Czechoslovakia,0,2,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6488,1967-05-21,Poland,Belgium,3,1,UEFA Euro qualification,Chorzów,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6489,1967-05-24,Denmark,Hungary,0,2,UEFA Euro qualification,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6490,1967-05-24,England,Spain,2,0,Friendly,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6491,1967-05-24,Ghana,DR Congo,2,0,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6492,1967-05-24,Switzerland,Romania,7,1,UEFA Euro qualification,Zürich,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6493,1967-05-27,Austria,England,0,1,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6494,1967-05-28,Russia,Mexico,2,0,Friendly,Leningrad,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6495,1967-05-31,Spain,Turkey,2,0,UEFA Euro qualification,Bilbao,Spain,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6496,1967-06-01,Finland,Norway,0,2,Nordic Championship,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6497,1967-06-01,Russia,Mexico,0,1,Friendly,Volgograd,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6498,1967-06-01,Sweden,Portugal,1,1,UEFA Euro qualification,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6499,1967-06-03,France,Russia,2,4,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6500,1967-06-04,Belarus,Mexico,2,1,Friendly,Minsk,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6501,1967-06-04,Denmark,German DR,1,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6502,1967-06-08,Norway,Portugal,1,2,UEFA Euro qualification,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6503,1967-06-11,Russia,Austria,4,3,UEFA Euro qualification,Moscow,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6504,1967-06-11,Sweden,Bulgaria,0,2,UEFA Euro qualification,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6505,1967-06-18,Czechoslovakia,Turkey,3,0,UEFA Euro qualification,Bratislava,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6506,1967-06-22,Uganda,Zambia,1,3,Friendly,Kampala,Uganda,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6507,1967-06-25,Denmark,Sweden,1,1,Nordic Championship,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6508,1967-06-25,Romania,Italy,0,1,UEFA Euro qualification,Bucharest,Romania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6509,1967-06-25,Uruguay,Brazil,0,0,Copa Rio Branco,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6510,1967-06-28,Uruguay,Brazil,2,2,Copa Rio Branco,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6511,1967-06-29,Norway,Bulgaria,0,0,UEFA Euro qualification,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6512,1967-07-01,Uruguay,Brazil,1,1,Copa Rio Branco,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6513,1967-07-06,Tanzania,Zambia,2,2,Friendly,Dar es Salaam,Tanzania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6514,1967-07-08,Benin,Ghana,2,1,Friendly,Cotonou,Dahomey,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6515,1967-07-08,Tanzania,Zambia,2,1,Friendly,Dar es Salaam,Tanzania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6516,1967-07-16,Russia,Greece,4,0,UEFA Euro qualification,Tbilisi,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6517,1967-07-28,Peru,Uruguay,0,1,Friendly,Lima,Peru,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6518,1967-07-29,South Korea,Indonesia,1,1,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6519,1967-07-30,Guyana,Suriname,2,2,Friendly,Georgetown,Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6520,1967-07-30,Peru,Uruguay,1,2,Friendly,Lima,Peru,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6521,1967-07-31,Guyana,Suriname,0,1,Friendly,Georgetown,Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6522,1967-08-01,Japan,South Korea,2,1,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6523,1967-08-01,Mauritania,Tanzania,1,1,Friendly,Nouakchott,Mauritania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6524,1967-08-01,Niger,Burkina Faso,2,3,Friendly,Niamey,Niger,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6525,1967-08-02,DR Congo,Ethiopia,1,0,Friendly,Kinshasa,DR Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6526,1967-08-02,Guyana,Suriname,0,2,Friendly,Georgetown,Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6527,1967-08-02,Tanzania,Mauritius,1,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6528,1967-08-03,Japan,Philippines,2,0,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6529,1967-08-05,Japan,Indonesia,2,1,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6530,1967-08-05,South Korea,Philippines,7,0,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6531,1967-08-07,Indonesia,Philippines,6,0,AFC Asian Cup qualification,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6532,1967-08-10,DR Congo,Mali,2,2,Friendly,Kinshasa,DR Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6533,1967-08-10,Hong Kong,Thailand,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6534,1967-08-10,Malaysia,Western Australia,3,2,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6535,1967-08-10,Sweden,Finland,2,0,Nordic Championship,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6536,1967-08-11,Indonesia,South Korea,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6537,1967-08-11,Singapore,Chinese Taipei,3,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6538,1967-08-12,Hong Kong,Vietnam Republic,0,5,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6539,1967-08-12,India,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6540,1967-08-13,Burma,South Korea,0,1,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6541,1967-08-13,DR Congo,Sudan,2,1,African Cup of Nations qualification,Kampala,Uganda,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6542,1967-08-13,India,Western Australia,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6543,1967-08-13,Indonesia,Singapore,4,1,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6544,1967-08-15,Burma,Singapore,3,0,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6545,1967-08-15,Chile,Argentina,1,0,Friendly,Santiago,Chile,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6546,1967-08-15,Indonesia,Chinese Taipei,2,1,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6547,1967-08-15,Malaysia,Vietnam Republic,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6548,1967-08-15,Thailand,Western Australia,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6549,1967-08-16,Hong Kong,India,0,4,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6550,1967-08-16,Mauritius,Tanzania,1,1,African Cup of Nations qualification,Curepipe,Mauritius,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6551,1967-08-16,Togo,Ivory Coast,0,2,African Cup of Nations qualification,Lomé,Togo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6552,1967-08-16,Vietnam Republic,Western Australia,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6553,1967-08-18,Hong Kong,Western Australia,3,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6554,1967-08-18,South Korea,Chinese Taipei,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6555,1967-08-19,Burma,Indonesia,5,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6556,1967-08-19,Kenya,DR Congo,5,4,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6557,1967-08-19,Malaysia,India,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6558,1967-08-19,Thailand,Vietnam Republic,2,5,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6559,1967-08-20,Burma,Chinese Taipei,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6560,1967-08-20,India,Vietnam Republic,0,1,Merdeka Tournament,Ipoh,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6561,1967-08-20,Kenya,DR Congo,1,1,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6562,1967-08-20,South Korea,Singapore,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6563,1967-08-22,Burma,Vietnam Republic,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6564,1967-08-22,India,Chinese Taipei,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6565,1967-08-22,Mexico,Argentina,2,1,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6566,1967-08-23,Denmark,Iceland,14,2,Friendly,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6567,1967-08-23,Hong Kong,Indonesia,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6568,1967-08-23,Malaysia,South Korea,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6569,1967-08-24,Singapore,Western Australia,3,5,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6570,1967-08-25,Hong Kong,Chinese Taipei,2,4,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6571,1967-08-25,Malaysia,Vietnam Republic,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6572,1967-08-26,Burma,South Korea,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6573,1967-08-26,India,Indonesia,0,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6574,1967-08-28,Singapore,Vietnam Republic,1,0,Friendly,Kallang,Singapore,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6575,1967-08-30,Russia,Finland,2,0,UEFA Euro qualification,Moscow,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6576,1967-09-01,DR Congo,Ghana,0,2,Friendly,Kinshasa,DR Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6577,1967-09-03,Norway,Sweden,3,1,UEFA Euro qualification,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6578,1967-09-06,Austria,Hungary,1,3,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6579,1967-09-06,Finland,Russia,2,5,UEFA Euro qualification,Turku,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6580,1967-09-13,Netherlands,German DR,1,0,UEFA Euro qualification,Amsterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6581,1967-09-17,DR Congo,Tanzania,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6582,1967-09-17,Poland,France,1,4,UEFA Euro qualification,Warsaw,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6583,1967-09-19,Chile,Brazil,0,1,Friendly,Santiago,Chile,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6584,1967-09-24,Austria,Finland,2,1,UEFA Euro qualification,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6585,1967-09-24,Norway,Denmark,0,5,Nordic Championship,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6586,1967-09-27,Germany,France,5,1,Friendly,Berlin,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6587,1967-09-27,Hungary,German DR,3,1,UEFA Euro qualification,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6588,1967-09-27,Mali,Burkina Faso,4,0,African Cup of Nations qualification,Bamako,Mali,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6589,1967-09-28,Ghana,Nigeria,1,1,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6590,1967-09-30,Kenya,Uganda,3,1,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6591,1967-10-01,Czechoslovakia,Spain,1,0,UEFA Euro qualification,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6592,1967-10-01,Ghana,Burkina Faso,5,2,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6593,1967-10-01,Russia,Switzerland,2,2,Friendly,Moscow,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6594,1967-10-03,Tanzania,Uganda,1,2,Friendly,Nairobi,Kenya,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6595,1967-10-04,Denmark,Netherlands,3,2,UEFA Euro qualification,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6596,1967-10-04,Greece,Austria,4,1,UEFA Euro qualification,Piraeus,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6597,1967-10-04,Kenya,Zanzibar,6,0,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6598,1967-10-05,Trinidad and Tobago,Martinique,2,2,Friendly,Port of Spain,Trinidad and Tobago,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6599,1967-10-06,Uganda,Zanzibar,2,0,Friendly,Nairobi,Kenya,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6600,1967-10-07,Germany,Yugoslavia,3,1,UEFA Euro qualification,Hamburg,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6601,1967-10-07,Singapore,Hong Kong,4,0,Friendly,Kallang,Singapore,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6602,1967-10-08,Belgium,Poland,2,4,UEFA Euro qualification,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6603,1967-10-08,Bulgaria,Russia,1,2,Friendly,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6604,1967-10-09,Kenya,Tanzania,5,3,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6605,1967-10-10,El Salvador,Haiti,2,0,Friendly,San Salvador,El Salvador,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6606,1967-10-10,Tanzania,Zanzibar,0,3,Friendly,Nairobi,Kenya,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6607,1967-10-11,German DR,Denmark,3,2,UEFA Euro qualification,Leipzig,German DR,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6608,1967-10-13,Paraguay,Argentina,1,1,Friendly,Asunción,Paraguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6609,1967-10-14,Tanzania,DR Congo,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6610,1967-10-14,Sierra Leone,Nigeria,1,1,Friendly,Freetown,Sierra Leone,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6611,1967-10-15,Austria,Russia,1,0,UEFA Euro qualification,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6612,1967-10-20,Liberia,DR Congo,1,4,Friendly,Monrovia,Liberia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6613,1967-10-21,Ghana,Nigeria,2,1,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6614,1967-10-21,Northern Ireland,Scotland,1,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6615,1967-10-21,Wales,England,0,3,UEFA Euro qualification,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6616,1967-10-22,Denmark,Finland,3,0,Nordic Championship,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6617,1967-10-22,Guatemala,El Salvador,1,0,Friendly,Guatemala,Guatemala,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6618,1967-10-22,Spain,Czechoslovakia,2,1,UEFA Euro qualification,Madrid,Spain,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6619,1967-10-24,Trinidad and Tobago,Martinique,3,2,Friendly,Port of Spain,Trinidad and Tobago,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
6620,1967-10-28,France,Belgium,1,1,UEFA Euro qualification,Nantes,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
